==> 1351[0.001].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,98193,1,0,0,7008056,1,255,255,0
0,0,0,28857,28851,0,0,7008056,1,2,2,1
0,0,0,68172,6081,0,0,7008056,1,17,17,1
0,0,0,56247,54124,0,0,7008056,1,3,3,0
0,0,0,3444,1,0,0,7008056,1,3,3,1
0,0,0,99411,99405,0,0,7008056,1,2,2,0

==> meta_rnha[0.4].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,75105,75099,0,0,305876028096512,8892372,4,4,1
0,0,0,36032,13969,0,0,305876028096512,11129278,5,5,1
0,0,0,207820,0,0,0,305876028096512,110557540,698,698,0
0,0,0,175763,175757,0,0,305876028096512,18644,2,2,1
0,0,0,221661,10,0,0,305876028096512,42605526,333,333,0
0,0,0,28857,28851,0,0,305876028096512,25528,2,2,1
0,0,0,68172,6081,0,0,305876028096512,634637,17,17,1
0,0,0,172680,116433,0,0,305876028096512,35443,4,4,1
0,0,0,3444,1,0,0,305876028096512,127492,3,3,1

==> meta_rnha[0.4,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,75105,75099,0,0,14016112,1,4,4,0
0,0,0,36032,13969,0,0,14016112,1,5,5,1
0,0,0,228639,3,0,0,14016112,1,700,700,0
0,0,0,175763,175757,0,0,14016112,1,2,2,0
0,0,0,221661,10,0,0,14016112,1,333,333,0
0,0,0,28857,28851,0,0,14016112,1,2,2,1
0,0,0,68172,6081,0,0,14016112,1,17,17,1
0,0,0,172680,116433,0,0,14016112,1,4,4,1
0,0,0,3444,1,0,0,14016112,1,3,3,1

==> msr_prxy_1[0.001].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2,2,0,0,16482286,61440,2,2,1
0,0,0,0,0,0,0,16482286,61440,3,3,1
0,0,0,2,0,0,0,16482286,8192,4,4,1
0,0,0,0,0,0,0,16482286,8192,2,2,1
0,0,0,0,0,0,0,16482286,8192,2,2,1
0,0,0,3,0,0,0,16482286,4096,128,128,0
0,0,0,2,0,0,0,16482286,8192,3,3,1
0,0,0,3,0,0,0,16482286,4096,128,128,1
0,0,0,2,0,0,0,16482286,8192,4,4,1

==> msr_prxy_1[0.001,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,0,0,0,0,390,1,3,3,1
0,0,0,0,0,0,0,390,1,2,2,0
0,0,0,0,0,0,0,390,1,2,2,1
0,0,0,0,0,0,0,390,1,2,2,1
0,0,0,1,0,0,0,390,1,48,48,0
0,0,0,1,0,0,0,390,1,48,48,0
0,0,0,0,0,0,0,390,1,2,2,0
0,0,0,0,0,0,0,390,1,3,3,0
0,0,0,0,0,0,0,390,1,3,3,1

==> msr_prxy_1[0.01].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,72,70,0,0,164822848,61440,3,3,0
0,0,0,72,72,0,0,164822848,8192,2,2,1
0,0,0,72,0,0,0,164822848,61440,6,6,1
0,0,0,72,72,0,0,164822848,8192,2,2,1
0,0,0,72,72,0,0,164822848,8192,2,2,1
0,0,0,72,72,0,0,164822848,61440,2,2,1
0,0,0,70,70,0,0,164822848,1024,2,2,0
0,0,0,72,72,0,0,164822848,8192,2,2,1
0,0,0,72,0,0,0,164822848,8192,7,7,0

==> msr_prxy_1[0.01,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2,2,0,0,3902,1,2,2,1
0,0,0,0,0,0,0,3902,1,3,3,1
0,0,0,2,0,0,0,3902,1,4,4,1
0,0,0,0,0,0,0,3902,1,2,2,1
0,0,0,0,0,0,0,3902,1,2,2,1
0,0,0,11,0,0,0,3902,1,149,149,0
0,0,0,2,0,0,0,3902,1,3,3,1
0,0,0,11,0,0,0,3902,1,150,150,0
0,0,0,2,0,0,0,3902,1,4,4,1

==> msr_prxy_1[0.1].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,76130,87,0,0,1648228608,8192,1100,1100,0
0,0,0,76130,87,0,0,1648228608,8192,1100,1100,0
0,0,0,76133,29,0,0,1648228608,61440,2196,2196,0
0,0,0,76104,63,0,0,1648228608,8192,1098,1098,0
0,0,0,76104,0,0,0,1648228608,61440,3294,3294,0
0,0,0,76104,63,0,0,1648228608,8192,1098,1098,0
0,0,0,76104,63,0,0,1648228608,8192,1098,1098,0
0,0,0,76104,63,0,0,1648228608,61440,1098,1098,0
0,0,0,76130,29,0,0,1648228608,1024,2199,2199,0

==> msr_prxy_1[0.1,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,16311,98,0,0,39022,1,233,233,0
0,0,0,16311,98,0,0,39022,1,233,233,0
0,0,0,16272,57,0,0,39022,1,463,463,0
0,0,0,16272,70,0,0,39022,1,232,232,0
0,0,0,16272,0,0,0,39022,1,696,696,0
0,0,0,16272,70,0,0,39022,1,232,232,0
0,0,0,16272,70,0,0,39022,1,232,232,0
0,0,0,16272,70,0,0,39022,1,232,232,0
0,0,0,16311,42,0,0,39022,1,465,465,0

==> msr_prxy_1[0.2].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,226044,63,0,0,3296457216,8192,3411,3411,0
0,0,0,226044,63,0,0,3296457216,8192,3411,3411,0
0,0,0,226048,25,0,0,3296457216,61440,6816,6816,0
0,0,0,226023,64,0,0,3296457216,8192,3408,3408,0
0,0,0,226023,0,0,0,3296457216,61440,10224,10224,0
0,0,0,226023,64,0,0,3296457216,8192,3408,3408,0
0,0,0,226023,64,0,0,3296457216,8192,3408,3408,0
0,0,0,226023,64,0,0,3296457216,61440,3408,3408,0
0,0,0,226044,23,0,0,3296457216,1024,6821,6821,0

==> msr_prxy_1[0.2,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,76319,70,0,0,78045,1,1103,1103,0
0,0,0,76319,70,0,0,78045,1,1103,1103,0
0,0,0,76321,4,0,0,78045,1,2202,2202,0
0,0,0,76317,65,0,0,78045,1,1101,1101,0
0,0,0,76317,0,0,0,78045,1,3303,3303,0
0,0,0,76317,65,0,0,78045,1,1101,1101,0
0,0,0,76317,65,0,0,78045,1,1101,1101,0
0,0,0,76317,65,0,0,78045,1,1101,1101,0
0,0,0,76319,8,0,0,78045,1,2205,2205,0

==> msr_prxy_1[0.4].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,345294,56,0,0,6592914432,8192,5359,5359,0
0,0,0,345294,56,0,0,6592914432,8192,5359,5359,0
0,0,0,398731,7,0,0,6592914432,61440,12528,12528,0
0,0,0,398724,57,0,0,6592914432,8192,6264,6264,0
0,0,0,398724,0,0,0,6592914432,61440,18792,18792,0
0,0,0,398724,57,0,0,6592914432,8192,6264,6264,0
0,0,0,398724,57,0,0,6592914432,8192,6264,6264,0
0,0,0,398724,57,0,0,6592914432,61440,6264,6264,0
0,0,0,345294,56,0,0,6592914432,1024,10716,10716,0

==> msr_prxy_1[0.4,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,341979,71,0,0,156090,1,5304,5304,0
0,0,0,341979,71,0,0,156090,1,5304,5304,0
0,0,0,341982,24,0,0,156090,1,10594,10594,0
0,0,0,341958,59,0,0,156090,1,5297,5297,0
0,0,0,341958,0,0,0,156090,1,15891,15891,0
0,0,0,341958,59,0,0,156090,1,5297,5297,0
0,0,0,341958,59,0,0,156090,1,5297,5297,0
0,0,0,341958,59,0,0,156090,1,5297,5297,0
0,0,0,341979,24,0,0,156090,1,10607,10607,0

==> w01[0.001].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2888348,25,0,0,685952576,4096,815,815,0
0,0,0,2888328,15,0,0,685952576,4096,245,245,0
0,0,0,2879040,71,0,0,685952576,4096,84,84,1
0,0,0,2888328,15,0,0,685952576,4096,813,813,0
0,0,0,2888323,20,0,0,685952576,4096,245,245,0
0,0,0,2878633,32,0,0,685952576,4096,37,37,1
0,0,0,2888315,1,0,0,685952576,512,162,162,0
0,0,0,2880255,38,0,0,685952576,4096,57,57,1
0,0,0,2876337,2,0,0,685952576,4096,8,8,1

==> w01[0.001,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2891214,21,0,0,122804,1,960,960,0
0,0,0,2891214,21,0,0,122804,1,321,321,0
0,0,0,2891190,53,0,0,122804,1,90,90,0
0,0,0,2891216,12,0,0,122804,1,959,959,0
0,0,0,2891204,21,0,0,122804,1,321,321,0
0,0,0,2878633,32,0,0,122804,1,37,37,1
0,0,0,2890982,1,0,0,122804,1,272,272,0
0,0,0,2891210,60,0,0,122804,1,62,62,0
0,0,0,2876337,2,0,0,122804,1,8,8,1

==> w01[0.01].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2972572,80638,0,0,6859525120,4096,3,3,1
0,0,0,2976108,21,0,0,6859525120,4096,7674,7674,0
0,0,0,2976139,41,0,0,6859525120,4096,2302,2302,0
0,0,0,2972895,1235,0,0,6859525120,4096,365,365,1
0,0,0,2901011,27242,0,0,6859525120,4096,2,2,1
0,0,0,2976139,41,0,0,6859525120,4096,7671,7671,0
0,0,0,2976108,21,0,0,6859525120,4096,2302,2302,0
0,0,0,2976070,97437,0,0,6859525120,4096,38,38,1
0,0,0,2976049,9,0,0,6859525120,512,1648,1648,0

==> w01[0.01,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2972572,80638,0,0,1228040,1,3,3,1
0,0,0,2982062,15,0,0,1228040,1,8361,8361,0
0,0,0,2982057,21,0,0,1228040,1,2481,2481,0
0,0,0,2972895,1235,0,0,1228040,1,365,365,1
0,0,0,2901011,27242,0,0,1228040,1,2,2,1
0,0,0,2982057,21,0,0,1228040,1,8357,8357,0
0,0,0,2982062,15,0,0,1228040,1,2482,2482,0
0,0,0,2976070,97437,0,0,1228040,1,38,38,1
0,0,0,2981713,1,0,0,1228040,1,1822,1822,0

==> w01[0.1].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2972572,80638,0,0,68595253248,4096,3,3,0
0,0,0,3022669,88,0,0,68595253248,4096,9858,9858,0
0,0,0,3022679,98,0,0,68595253248,4096,3286,3286,0
0,0,0,3010036,72,0,0,68595253248,4096,466,466,0
0,0,0,2901011,27242,0,0,68595253248,4096,2,2,1
0,0,0,3022679,11,0,0,68595253248,4096,9853,9853,0
0,0,0,3022669,98,0,0,68595253248,4096,3286,3286,0
0,0,0,2976070,97437,0,0,68595253248,4096,38,38,1
0,0,0,3042692,0,0,0,68595253248,512,2532,2532,0

==> w01[0.1,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,2972572,80638,0,0,12280402,1,3,3,0
0,0,0,3022669,88,0,0,12280402,1,9858,9858,0
0,0,0,3022679,98,0,0,12280402,1,3286,3286,0
0,0,0,3010036,72,0,0,12280402,1,466,466,0
0,0,0,2901011,27242,0,0,12280402,1,2,2,1
0,0,0,3022679,11,0,0,12280402,1,9853,9853,0
0,0,0,3022669,98,0,0,12280402,1,3286,3286,0
0,0,0,2976070,97437,0,0,12280402,1,38,38,1
0,0,0,3041889,1,0,0,12280402,1,2530,2530,0

==> w01[0.2].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,3051798,79226,0,0,137190506496,4096,4,4,0
0,0,0,3069126,15,0,0,137190506496,4096,10163,10163,0
0,0,0,3069126,15,0,0,137190506496,4096,3521,3521,0
0,0,0,3052111,86,0,0,137190506496,4096,542,542,1
0,0,0,2901011,27242,0,0,137190506496,4096,2,2,0
0,0,0,3069121,20,0,0,137190506496,4096,10157,10157,0
0,0,0,3069121,20,0,0,137190506496,4096,3521,3521,0
0,0,0,2976070,97437,0,0,137190506496,4096,38,38,0
0,0,0,3071032,9,0,0,137190506496,512,2850,2850,0

==> w01[0.2,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,3051798,79226,0,0,24560804,1,4,4,0
0,0,0,3071884,20,0,0,24560804,1,10178,10178,0
0,0,0,3071874,21,0,0,24560804,1,3527,3527,0
0,0,0,3052111,86,0,0,24560804,1,542,542,1
0,0,0,2901011,27242,0,0,24560804,1,2,2,0
0,0,0,3071874,21,0,0,24560804,1,10172,10172,0
0,0,0,3071884,20,0,0,24560804,1,3528,3528,0
0,0,0,2976070,97437,0,0,24560804,1,38,38,0
0,0,0,3074140,0,0,0,24560804,1,2894,2894,0

==> w01[0.4].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,3119830,418,0,0,274381012992,4096,8,8,0
0,0,0,3121030,5,0,0,274381012992,4096,21975,21975,0
0,0,0,3121019,15,0,0,274381012992,4096,6887,6887,0
0,0,0,3052111,86,0,0,274381012992,4096,542,542,0
0,0,0,3082134,181123,0,0,274381012992,4096,3,3,0
0,0,0,3121029,4,0,0,274381012992,4096,21969,21969,0
0,0,0,3121025,9,0,0,274381012992,4096,6886,6886,0
0,0,0,3119705,16858,0,0,274381012992,4096,41,41,0
0,0,0,3120725,1,0,0,274381012992,512,3538,3538,0

==> w01[0.4,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,3124114,4284,0,0,49121608,1,9,9,0
0,0,0,3127778,3,0,0,49121608,1,24373,24373,0
0,0,0,3127775,11,0,0,49121608,1,7481,7481,0
0,0,0,3052111,86,0,0,49121608,1,542,542,0
0,0,0,3082134,181123,0,0,49121608,1,3,3,0
0,0,0,3127776,6,0,0,49121608,1,24367,24367,0
0,0,0,3127770,11,0,0,49121608,1,7479,7479,0
0,0,0,3119705,16858,0,0,49121608,1,41,41,0
0,0,0,3126937,1,0,0,49121608,1,3586,3586,0

==> wiki_2019t[0.001].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,85,4,0,0,429340160,64248,5,5,0
0,0,0,93,93,0,0,429340160,79983,2,2,1
0,0,0,106,1,0,0,429340160,11083,3,3,0
0,0,0,63,54,0,0,429340160,15803,3,3,1
0,0,0,107,3,0,0,429340160,20818,89,89,0
0,0,0,107,107,0,0,429340160,37003,2,2,1
0,0,0,74,74,0,0,429340160,30791,2,2,0
0,0,0,64,64,0,0,429340160,9588,2,2,0
0,0,0,49,49,0,0,429340160,10975,2,2,1

==> wiki_2019t[0.001,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,157,42,0,0,18377,1,7,7,0
0,0,0,93,93,0,0,18377,1,2,2,1
0,0,0,129,23,0,0,18377,1,4,4,0
0,0,0,63,54,0,0,18377,1,3,3,1
0,0,0,155,1,0,0,18377,1,114,114,0
0,0,0,107,107,0,0,18377,1,2,2,1
0,0,0,144,70,0,0,18377,1,3,3,1
0,0,0,126,62,0,0,18377,1,3,3,0
0,0,0,49,49,0,0,18377,1,2,2,1

==> wiki_2019t[0.01].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,1511,29,0,0,4293401344,69334,9,9,0
0,0,0,1525,21,0,0,4293401344,64248,30,30,0
0,0,0,1382,125,0,0,4293401344,79983,7,7,1
0,0,0,1294,48,0,0,4293401344,81363,12,12,0
0,0,0,1279,64,0,0,4293401344,11639,3,3,1
0,0,0,1453,313,0,0,4293401344,137679,14,14,0
0,0,0,1536,5,0,0,4293401344,11083,38,38,0
0,0,0,1424,652,0,0,4293401344,15803,7,7,1
0,0,0,1168,514,0,0,4293401344,41682,3,3,0

==> wiki_2019t[0.01,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,1883,159,0,0,183771,1,11,11,0
0,0,0,2021,8,0,0,183771,1,49,49,0
0,0,0,1382,125,0,0,183771,1,7,7,0
0,0,0,1695,401,0,0,183771,1,13,13,0
0,0,0,1279,64,0,0,183771,1,3,3,1
0,0,0,1453,313,0,0,183771,1,14,14,0
0,0,0,1956,102,0,0,183771,1,42,42,0
0,0,0,1424,652,0,0,183771,1,7,7,1
0,0,0,1819,651,0,0,183771,1,4,4,1

==> wiki_2019t[0.1].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,37261,503,0,0,42934013952,69334,138,138,0
0,0,0,38141,3,0,0,42934013952,64248,941,941,0
0,0,0,37817,3769,0,0,42934013952,83510,18,18,0
0,0,0,37275,429,0,0,42934013952,23328,14,14,0
0,0,0,36903,5072,0,0,42934013952,19152,12,12,0
0,0,0,37810,553,0,0,42934013952,79983,86,86,0
0,0,0,35316,3001,0,0,42934013952,43051,5,5,0
0,0,0,37902,834,0,0,42934013952,40564,11,11,0
0,0,0,14071,14071,0,0,42934013952,16079,2,2,1

==> wiki_2019t[0.1,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,40849,130,0,0,1837711,1,150,150,0
0,0,0,41155,6,0,0,1837711,1,1042,1042,0
0,0,0,39780,671,0,0,1837711,1,22,22,0
0,0,0,37275,429,0,0,1837711,1,14,14,0
0,0,0,41033,1157,0,0,1837711,1,15,15,0
0,0,0,40651,645,0,0,1837711,1,90,90,0
0,0,0,35316,3001,0,0,1837711,1,5,5,0
0,0,0,37902,834,0,0,1837711,1,11,11,0
0,0,0,14071,14071,0,0,1837711,1,2,2,1

==> wiki_2019t[0.2].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,137597,2455,0,0,85868027904,69334,332,332,0
0,0,0,138097,7,0,0,85868027904,64248,7958,7958,0
0,0,0,137634,7699,0,0,85868027904,83510,58,58,0
0,0,0,124798,3136,0,0,85868027904,23328,22,22,0
0,0,0,138083,218,0,0,85868027904,19152,36,36,0
0,0,0,137348,1873,0,0,85868027904,79983,154,154,0
0,0,0,137184,210,0,0,85868027904,43051,35,35,0
0,0,0,136638,9,0,0,85868027904,40564,32,32,0
0,0,0,137961,5260,0,0,85868027904,16079,6,6,0

==> wiki_2019t[0.2,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,131376,28,0,0,3675423,1,326,326,0
0,0,0,131464,4,0,0,3675423,1,7786,7786,0
0,0,0,129935,243,0,0,3675423,1,57,57,0
0,0,0,124798,3136,0,0,3675423,1,22,22,0
0,0,0,126221,1,0,0,3675423,1,34,34,0
0,0,0,131094,13,0,0,3675423,1,152,152,0
0,0,0,129075,116,0,0,3675423,1,32,32,0
0,0,0,127288,2509,0,0,3675423,1,30,30,0
0,0,0,128497,29344,0,0,3675423,1,4,4,0

==> wiki_2019t[0.4].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,410392,2900,0,0,171736055808,69334,1209,1209,0
0,0,0,411044,0,0,0,171736055808,64248,10644,10644,0
0,0,0,408044,8317,0,0,171736055808,83510,197,197,0
0,0,0,389971,3931,0,0,171736055808,23328,57,57,0
0,0,0,402281,14011,0,0,171736055808,19152,77,77,0
0,0,0,400988,6162,0,0,171736055808,79983,652,652,0
0,0,0,408343,1428,0,0,171736055808,43051,73,73,0
0,0,0,393892,1658,0,0,171736055808,40564,96,96,0
0,0,0,369597,69061,0,0,171736055808,16079,12,12,0

==> wiki_2019t[0.4,ignore_obj_size].csv <==
last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, cache_size, obj_size, clock_freq, lifetime_freq, wasted
0,0,0,386877,22,0,0,7350846,1,1155,1155,0
0,0,0,386822,67,0,0,7350846,1,10454,10454,0
0,0,0,386589,2468,0,0,7350846,1,191,191,0
0,0,0,386040,2974,0,0,7350846,1,56,56,0
0,0,0,378978,10985,0,0,7350846,1,75,75,0
0,0,0,386464,100,0,0,7350846,1,640,640,0
0,0,0,382265,8314,0,0,7350846,1,70,70,0
0,0,0,383042,2678,0,0,7350846,1,93,93,0
0,0,0,369597,69061,0,0,7350846,1,12,12,0
